Wavelength_nm_,n__mid__0,n__mid__1,n__mid__2,n__mid__3,n__mid__4,n__mid__5,n__mid__6,n__mid__7,n__mid__15,n__mid__14,n__mid__13,n__mid__12,n__mid__11,n__mid__10,n__mid__9,n__mid__8
1464.28571428571,0.925153131054954,0.891962945017742,0.859638603797903,0.819773643668951,0.764307624994804,0.713088499473709,0.642659966421517,0.563852059513346,0.00543349461039649,0.0281857792543495,0.070814493435951,0.130165910821328,0.208301254963545,0.295901555123739,0.386035736063241,0.482187859216206
1471.42857142857,0.930061861717616,0.898839073713054,0.867065243520687,0.826967360794773,0.77118239219823,0.719556158141388,0.647185099922075,0.568999340986221,0.00559602222699664,0.0292313417146063,0.0723817220728225,0.132980843571395,0.211098221244501,0.298857300738714,0.389904629860752,0.484808378506292
1478.57142857143,0.934836113124128,0.905523070339048,0.874263099282739,0.833905675107101,0.777845889407097,0.725734786411521,0.651494648206534,0.573980935663634,0.00577060655245381,0.0302326195774768,0.0738551795595784,0.135675226938401,0.213731453277233,0.301639802238029,0.393629757124742,0.487241686871524
1485.71428571429,0.939415323833476,0.911931023492659,0.88114717696016,0.840497825592017,0.784189579767519,0.731475755414219,0.655488446084846,0.578660147732439,0.00594798447067418,0.0311648872746329,0.0752056417137109,0.138182871794991,0.216147761471453,0.304192912044108,0.397113874521821,0.489447623409681
1492.85714285714,0.943738932404651,0.917979021770822,0.887632482429052,0.846653051235606,0.790104926425611,0.736630436279594,0.659066328366963,0.582900281379492,0.00611889286556393,0.032003419237747,0.0764038843527122,0.140437589013815,0.218293956236871,0.306460482579378,0.4002597387186,0.491386027218543
1500,0.947746377396639,0.923583153770471,0.893634021565517,0.852280591023951,0.795483392527488,0.741050200137756,0.662128129862836,0.586564640791648,0.00627406862102926,0.0327234898984912,0.0774206832940745,0.142373189467518,0.220116847983198,0.308386366266263,0.402970106381691,0.49301673739589
1507.14285714286,0.951377097368429,0.928659508088543,0.899066800245657,0.857289683943136,0.800216441219266,0.744586418118816,0.664573685382417,0.589516530155762,0.00640424862097633,0.0333003736885377,0.0782268143552901,0.143923484028748,0.221563247120144,0.309914415527189,0.405147734177703,0.494299593039499
1514.28571428571,0.95457053087901,0.93312417332197,0.903845824345573,0.861589568979246,0.804195535647058,0.747090461352885,0.666302829735658,0.591619253658689,0.00650016974931134,0.0337093450395586,0.0787930533538512,0.145022283570152,0.222579964057421,0.310988482784582,0.406695378773248,0.495194433247151
1521.42857142857,0.957266116487369,0.936893238067689,0.907886099741367,0.865089485118363,0.80731213895698,0.748413700970075,0.66721539773251,0.592736115487284,0.00655256888994046,0.0339256783832262,0.0790901761072501,0.145603398964377,0.22311380920474,0.311552420460866,0.407515796834936,0.495661097116624
1528.57142857143,0.959477873426734,0.939986795395669,0.911212056455344,0.867812224682734,0.809581031179316,0.748584060465802,0.667318125712235,0.592821901194463,0.00653321006205433,0.0339057767944738,0.0790721102035017,0.145597987492812,0.223098039221188,0.311533136843696,0.407531076848008,0.495654523935692
1535.71428571429,0.961604576240157,0.942961265128964,0.914410889666824,0.870371651730695,0.811666809509093,0.748567990941787,0.667191263734509,0.592351825058026,0.0063357302024603,0.0335381492040285,0.0786359833115895,0.14497205986089,0.222440495437408,0.310817763125795,0.406818794263233,0.495134393027468
1542.85714285714,0.9636905324485,0.945878407106637,0.917547009597881,0.872850115947959,0.813669182099883,0.748535928441779,0.666941230327352,0.591441728583723,0.00597466628006823,0.0328468254321789,0.0778058506031002,0.143779750210865,0.221182671042221,0.309448063407609,0.405451375461935,0.494130365786802
1550,0.965706785780454,0.948697788293374,0.920577140593943,0.87521900313466,0.815568232748187,0.748487952841973,0.666571876497682,0.590122974343974,0.00548538782196959,0.0318776469492288,0.0766256645044705,0.142083193096284,0.219384318911146,0.307487739655346,0.403488451437076,0.492680252205812
1557.14285714286,0.967624379964712,0.95137897565386,0.923458007000436,0.877449699090935,0.817344045250507,0.748424144018566,0.666087053252415,0.588426924911201,0.00490326435525585,0.0306764552254818,0.0751393774421371,0.139944523070697,0.217105191919704,0.305000493835214,0.400989653181616,0.490821862276615
1564.28571428571,0.969414358729967,0.953881536152781,0.926146333162785,0.879513589616919,0.818976703403342,0.748344581847754,0.665490611598469,0.586384942857826,0.00426366540701847,0.0292890917312416,0.0733909418425367,0.137425874687654,0.214405042943412,0.302050027913422,0.398014611688514,0.488593005991331
1571.42857142857,0.971047765804911,0.956165036754822,0.928598843426418,0.881382060512748,0.820446291003194,0.748249346205732,0.66478640254276,0.584028390756268,0.00360196050434893,0.027761397936812,0.0714243101321061,0.134589382500703,0.211343624857791,0.298700043856177,0.394622957950731,0.486031493342078
1578.57142857143,0.972495644918238,0.958189044424669,0.930772262136762,0.883026497578555,0.821732891846565,0.748138516968696,0.663978277092207,0.581388631178951,0.00295351917433866,0.0261392153124966,0.0692834347372817,0.131497181063394,0.20798069053836,0.295014243629689,0.390874322961227,0.483175134320974
1585.71428571429,0.973729039798639,0.959913126127006,0.932623313639242,0.884418286614478,0.822816589729955,0.748012174012843,0.663070086253725,0.578497026698294,0.00235371094407918,0.0244683853285992,0.0670122680845005,0.128211404929275,0.204375992860639,0.291056329200165,0.386828337712962,0.480061738920138
1592.85714285714,0.974718994174807,0.96129684882652,0.934108722279286,0.885528813420652,0.823677468449865,0.747870397214368,0.662065681034233,0.575384939886719,0.00183790534066194,0.0227947494554234,0.0646547626001991,0.124794188651896,0.200589284700147,0.286890002533813,0.382544633198898,0.476729117131689
1600,0.975436551775436,0.962299779487895,0.935185212402319,0.886329463797211,0.824295611802798,0.747713266449467,0.660968912440646,0.572083733316647,0.00144147189117841,0.021164149163273,0.0622548707108142,0.121307666784805,0.196680318932403,0.282578965596842,0.378082840411993,0.473215078947744
1607.14285714286,0.975852756329216,0.962881485075818,0.935809508353769,0.886791623544291,0.824651103585252,0.747540861594337,0.659783631479883,0.5686247695605,0.00119978012272004,0.0196224259224517,0.0598565448427825,0.117813973881552,0.192708848432927,0.278186920355459,0.373502590345207,0.469557434360423
1614.28571428571,0.975910112770596,0.962974026840902,0.935907314234803,0.88684387755866,0.824673733535366,0.747285015134353,0.658456900541379,0.564996551297392,0.00114505979348469,0.0182092895434053,0.0574927231457994,0.114358658104533,0.188711285141769,0.273750396172175,0.368830374948897,0.465756656860198
1621.42857142857,0.974981481599872,0.961964820976074,0.934789284948396,0.885555310990932,0.823278526864641,0.745491081211149,0.655780771047009,0.560305915168653,0.00123339083872185,0.0168238585476388,0.0549572221948084,0.110628591675533,0.18422897866368,0.268731638867726,0.363398617230717,0.461041507958795
1628.57142857143,0.972884309850183,0.959680635802905,0.932259550882369,0.882648932412457,0.820137030076881,0.741707487868444,0.651378670444846,0.554262487898342,0.0014363377923664,0.0154156334836378,0.0521676461896856,0.106500572819829,0.179094552092148,0.262937064128039,0.356975138113204,0.455156762987784
1635.71428571429,0.969703574991091,0.95620766204721,0.92841451995812,0.878247113445745,0.81538834405282,0.736113707738193,0.645398641740146,0.546968256270081,0.00175004582497021,0.0139850423231165,0.0491379119862311,0.101996947061566,0.173348931971307,0.256416323881264,0.349626676245077,0.448187673433646
1642.85714285714,0.965524254492155,0.951632090434803,0.923350600097047,0.872472225713308,0.809171569673189,0.728889213452347,0.637988727938164,0.538525207067492,0.00217066010708523,0.0125325130377889,0.0458819364402448,0.0971400599248893,0.167033044845296,0.249219070055554,0.34141997027505,0.440219490782862
1650,0.960431325822937,0.946040111691498,0.917164199220547,0.865446640837657,0.801625807818721,0.720213477642859,0.629296972044155,0.529035327074199,0.00269432580926335,0.0110584735993692,0.0424136364075266,0.0919522569339437,0.160187817258249,0.241394954579061,0.33242175885184,0.431337466521911
1657.14285714286,0.954509766452997,0.93951791654311,0.909951725250018,0.857292730441302,0.792890159370148,0.710265972941683,0.619471417063375,0.518600603073824,0.0033171881020565,0.00956335197957124,0.0387469287438764,0.0864558836128739,0.152854175754304,0.232993629379938,0.322698780624163,0.421626852137276
1664.28571428571,0.947844553851896,0.932151695715451,0.901809586106857,0.848132866146754,0.783103725208201,0.699226171980769,0.608660106001079,0.507323021849989,0.00403539215601658,0.00804757615010929,0.0348957303050942,0.0806732854858248,0.145073046877597,0.224064746386338,0.312317774240736,0.411172899115436
1671.42857142857,0.940520665489195,0.924027639934336,0.892834189712463,0.838089419576525,0.772405606213614,0.687273547392072,0.597011081862522,0.495304570186316,0.00484508314169551,0.00651157408269736,0.0308739579469799,0.0746268080769413,0.136885357172264,0.214657957526412,0.301345478350273,0.400060858942873
1678.57142857143,0.932623078834454,0.915231939925579,0.883121943988232,0.827284762353123,0.760934903267118,0.674587571807544,0.58467238765296,0.482647234866428,0.00574240622964523,0.00495577374904949,0.0266955285253332,0.068338796910368,0.128332033182442,0.204822914728312,0.289848631601492,0.388375983106067
1685.71428571429,0.924236771357234,0.905850786414995,0.872769256855563,0.815841266099061,0.748830717249445,0.661347717859137,0.571792066377649,0.469453002673948,0.00672350659041759,0.00338060312087987,0.0223743588959545,0.0618315975102502,0.119454001452266,0.194609269920193,0.277893972643109,0.376203523091499
1692.85714285714,0.915446720527096,0.895970370128397,0.861872536235853,0.80388130243685,0.736232149041329,0.647733458178805,0.558518161041844,0.455823860392498,0.00778452939456455,0.00178649016990251,0.0179243659146434,0.0551275554007326,0.110292188525873,0.184066675030204,0.265548240123839,0.36362873038565
1700,0.9063379038136,0.8856768817916,0.8505281900505,0.791527242989,0.7232782995235,0.6339242653985,0.5449987146508,0.4418617948057,0.008921619812638,0.0001738628678315,0.0133594664372,0.04824901610596,0.1008875209474,0.1732447819865,0.2528781726924,0.350736856475
