Wavelength_nm_,N__SWG__15,N__SWG__14,N__SWG__13,N__SWG__12,N__SWG__11,N__SWG__10,N__SWG__9,N__SWG__8,N__SWG__7,N__SWG__6,N__SWG__5,N__SWG__4,N__SWG__3,N__SWG__2
1602.01005025126,0.00453670692376524,0.0143900142559648,0.0456849373490375,0.0970971035156607,0.165050774322083,0.2436821984103,0.332108396681467,0.425160731287572,0.516607409024607,0.606063047796502,0.685441229943933,0.757915423711393,0.803409582477014,0.838693438812358
1600.50251256281,0.00441259507715301,0.014580767974086,0.0461382322555279,0.0977570879660366,0.165817210098769,0.244498739128187,0.332838920417214,0.425978144823546,0.517231631555512,0.606800115925785,0.685936066669281,0.758509004606622,0.803547733179903,0.839234945968308
1598.99497487437,0.0042928090466233,0.0147737875605839,0.0465902000800012,0.09841102465163,0.166578987001937,0.24530762219355,0.333568021081906,0.426782679538719,0.517863274359837,0.607513121391346,0.686448969431285,0.759071288971475,0.803735991251267,0.839733508164703
1597.48743718593,0.0041773051435555,0.0149688531541857,0.0470405943448017,0.0990587005828523,0.16733610852599,0.246110009561282,0.334297600167742,0.427575447364056,0.518504641441224,0.608197731544184,0.68698100273841,0.759596996923004,0.803985922812917,0.840182991881627
1595.97989949749,0.0040661034904061,0.0151657580552747,0.0474891468844292,0.0996999140533347,0.168088479635083,0.246906923395335,0.335029182534656,0.428357482159846,0.519157339851653,0.608850276986567,0.687532305159864,0.76008188136162,0.804306550011594,0.840578915803395
1594.47236180905,0.00395929835832705,0.0153643116209725,0.0479355704694712,0.100334475260361,0.168835939154035,0.247699179233776,0.335763944179623,0.429129658264064,0.51982232214522,0.609468158581538,0.688102192335222,0.760523286117279,0.804703649085709,0.840919037762568
1592.9648241206,0.00385705542988557,0.0155643406624254,0.0483795628180846,0.100962206564941,0.169578286680789,0.248487330481867,0.336502744828779,0.429892614810578,0.520499935413269,0.610050100386129,0.688689266637942,0.760920500254677,0.80517928837333,0.841203728989459
1591.45728643216,0.00375959715785988,0.0157656892729277,0.0488208118895963,0.101582942447476,0.170315300339137,0.249271629257951,0.337246163299721,0.430646686515065,0.521189974414331,0.610596235549827,0.689291530318057,0.761274882129851,0.805731644684632,0.841436092987281
1589.94974874372,0.00366717933018972,0.0159682171392481,0.0492590022972432,0.102196529171972,0.171046743816101,0.250052005897047,0.337994535964752,0.431391837801841,0.521891740971671,0.611108033803011,0.689906505241453,0.76158975559823,0.806355103677433,0.84162181684944
1588.44221105528,0.00358006284268722,0.0161717965092137,0.0496938226322873,0.102802824116626,0.171772363591758,0.250828066948165,0.338747989635448,0.43212760996927,0.522604101177379,0.611588091088778,0.690531345454137,0.761870097235941,0.807040630312727,0.841768761131406
1586.93467336683,0.00349848477905725,0.0163763081147878,0.0501249734486677,0.103401694668202,0.172491879593177,0.251599109470964,0.339506456095684,0.432853097326348,0.523325526439166,0.612039809282806,0.691162920855298,0.762122045127658,0.807776380135188,0.841886309619109
1585.42713567839,0.00342263243686413,0.0165816365335811,0.0505521755112492,0.103993016612976,0.173204972134195,0.252364149316098,0.340269661172869,0.433566960853397,0.524054110317928,0.612467001971032,0.691797860886736,0.762352274521699,0.808548501713658,0.841984522186375
1583.91959798995,0.00335262375451152,0.0167876657083679,0.0509751775451522,0.10457667227392,0.173911266874839,0.253121961393093,0.34103708726279,0.434267479961846,0.524787559678651,0.612873480763411,0.692432558340345,0.762567319523213,0.809342037395954,0.842073184435619
1582.41206030151,0.00328849851556163,0.0169942753236604,0.0513937626460945,0.105152548817754,0.174610318997037,0.253871129658712,0.341807913013927,0.434952636972428,0.525523164195214,0.613262704072308,0.693063141797026,0.762772971721127,0.81014176791695,0.842160927905804
