Wavelength_nm_,x_gamma__infty_N__SWG__14,x_gamma__infty_N__SWG__10,x_gamma__infty_N__SWG__6,x_gamma__infty_N__SWG__2,x_gamma_120_N__SWG__14,x_gamma_120_N__SWG__10,x_gamma_120_N__SWG__6,x_gamma_120_N__SWG__2,x_gamma_100_N__SWG__14,x_gamma_100_N__SWG__10,x_gamma_100_N__SWG__6,x_gamma_100_N__SWG__2,x_gamma_80_N__SWG__14,x_gamma_80_N__SWG__10,x_gamma_80_N__SWG__6,x_gamma_80_N__SWG__2,x_gamma_60_N__SWG__14,x_gamma_60_N__SWG__10,x_gamma_60_N__SWG__6,x_gamma_60_N__SWG__2
1.31,3.31952813328635,2.37109152377596,1.42265491426558,0.474218304755192,2.89393546642167,2.06709676172977,1.24025805703786,0.413419352345953,2.90871493172217,2.07765352265869,1.24659211359522,0.415530704531738,2.9965342328688,2.14038159490629,1.28422895694377,0.428076318981257,3.28703257193243,2.34788040852317,1.4087282451139,0.469576081704633
1.311,3.31941557132134,2.37101112237239,1.42260667342343,0.474202224474478,2.89408880772306,2.06720629123075,1.24032377473845,0.413441258246151,2.90835802500137,2.07739858928669,1.24643915357202,0.415479717857339,2.99523684690357,2.1394548906454,1.28367293438724,0.427890978129081,3.28431628228452,2.3459402016318,1.40756412097908,0.46918804032636
1.312,3.31930552039791,2.37093251456994,1.42255950874196,0.474186502913987,2.89424281452259,2.06731629608757,1.24038977765254,0.413463259217513,2.90800404223954,2.07714574445682,1.24628744667409,0.415429148891364,2.99394619095122,2.13853299353658,1.28311979612195,0.427706598707317,3.2816097195473,2.34400694253378,1.40640416552027,0.468801388506757
1.313,3.31919797477873,2.37085569627052,1.42251341776231,0.474171139254104,2.89439748529973,2.06742677521409,1.24045606512846,0.413485355042818,2.90765297675592,2.07689498339709,1.24613699003825,0.415378996679417,2.99266224963471,2.13761589259622,1.28256953555773,0.427523178519244,3.27891286149627,2.34208061535448,1.40524836921269,0.468416123070895
1.314,3.31909292874391,2.37078066338851,1.4224683980331,0.474156132677701,2.89455281853854,2.06753772752753,1.24052263651652,0.413507545505506,2.90730482189004,2.07664630135003,1.24598778081002,0.415329260270006,2.99138500762384,2.13670357687417,1.2820221461245,0.427340715374834,3.27622568597461,2.34016120426758,1.40409672256055,0.468032240853516
1.315,3.31899037659099,2.37070741185071,1.42242444711042,0.474141482370141,2.89470881272769,2.06764915194835,1.24058949116901,0.413529830389671,2.90695957100171,2.07639969357265,1.24583981614359,0.41527993871453,2.99011444963502,2.13579603545358,1.28147762127215,0.427159207090717,3.27354817089293,2.33824869349495,1.40294921609697,0.46764973869899
1.316,3.31889031263482,2.3706359375963,1.42238156255778,0.47412718751926,2.89486546636048,2.06776104740034,1.24065662844021,0.413552209480068,2.90661721747093,2.07615515533638,1.24569309320183,0.415231031067276,2.98885056043111,2.13489325745079,1.28093595447048,0.426978651490158,3.27088029422892,2.33634306730637,1.40180584038382,0.467268613461274
1.317,3.31879273120752,2.3705662365768,1.42233974194608,0.47411324731536,2.89502277793473,2.06787341281052,1.24072404768631,0.413574682562104,2.90627775469778,2.07591268192699,1.24554760915619,0.415182536385398,2.98759332482126,2.13399523201519,1.28039713920911,0.426799046403037,3.26822203402721,2.33444431001944,1.40066658601166,0.466888862003887
1.318,3.31869762665843,2.37049830475602,1.42229898285361,0.474099660951205,2.89518074595287,2.06798624710919,1.24079174826552,0.413597249421838,2.90594117610239,2.07567226864457,1.24540336118674,0.415134453728913,2.98634272766072,2.13310194832908,1.27986116899745,0.426620389665817,3.26557336839903,2.33255240599931,1.39953144359959,0.466510481199862
1.319,3.31860499335402,2.37043213811001,1.42225928286601,0.474086427622003,2.89533936892184,2.06809954922989,1.24085972953793,0.413619909845978,2.90560747512487,2.07543391080348,1.24526034648209,0.415086782160695,2.98509875385066,2.13221339560761,1.27932803736457,0.426442679121523,3.262934275522,2.33066733965857,1.39840040379514,0.466133467931714
1.32,3.3185148256778,2.370367732627,1.4222206395762,0.474073546525401,2.89549864535312,2.06821331810937,1.24092799086562,0.413642663621874,2.90527664522514,2.07519760373224,1.24511856223935,0.415039520746448,2.98386138833801,2.13132956309858,1.27879773785915,0.426265912619716,3.26030473363986,2.32878909545704,1.39727345727422,0.465757819091408
1.321,3.31842711803034,2.37030508430739,1.42218305058443,0.474061016861477,2.8956585737627,2.06832755268764,1.24099653161258,0.413665510537528,2.90494867988298,2.07496334277355,1.24497800566413,0.414992668554711,2.9826306161153,2.13045044008235,1.27827026404941,0.426090088016471,3.25768472106224,2.3269176579016,1.39615059474096,0.465383531580319
1.322,3.3183418648291,2.37024418916365,1.42214651349819,0.474048837832729,2.89581915267104,2.06844225190788,1.24106535114473,0.413688450381577,2.90462357259787,2.07473112328419,1.24483867397052,0.414946224656839,2.98140642222043,2.12957601587173,1.27774560952304,0.425915203174347,3.25507421616439,2.325053011546,1.3950318069276,0.465010602309199
1.323,3.31825906050845,2.37018504322032,1.42211102593219,0.474037008644065,2.89598038060309,2.06855741471649,1.2411344488299,0.413711482943299,2.90430131688898,2.07450094063498,1.24470056438099,0.414900188126997,2.98018879173656,2.12870627981183,1.2772237678871,0.425741255962366,3.25247319738696,2.32319514099069,1.39391708459441,0.464639028198138
1.324,3.31817869951958,2.37012764251399,1.42207658550839,0.474025528502798,2.89614225608825,2.06867304006304,1.24120382403782,0.413734608012607,2.90398190629502,2.07427279021073,1.24456367412644,0.414854558042146,2.97897770979192,2.12784122127994,1.27670473276797,0.425568244255988,3.24988164323572,2.32134403088265,1.39280641852959,0.464268806176531
1.325,3.3181007763304,2.37007198309314,1.42204318985589,0.474014396618629,2.89630477766037,2.06878912690027,1.24127347614016,0.413757825380054,2.90366533437421,2.07404666741015,1.24442800044609,0.414809333482029,2.97777316155963,2.12698082968545,1.27618849781127,0.42539616593709,3.2472995322813,2.31949966591521,1.39169979954913,0.463899933183043
1.326,3.31802528542553,2.37001806101823,1.42201083661094,0.474003612203647,2.89646794385772,2.06890567418408,1.24134340451045,0.413781134836817,2.90335159470422,2.07382256764587,1.24429354058752,0.414764513529175,2.97657513225753,2.12612509446966,1.2756750566818,0.425225018893932,3.24472684315902,2.31766203082787,1.39059721849672,0.463532406165575
1.327,3.31795222130622,2.36996587236158,1.42197952341695,0.473993174472317,2.89663175322295,2.06902268087353,1.24141360852412,0.413804536174707,2.90304068088209,2.07360048634435,1.24416029180661,0.414720097268869,2.97538360714802,2.12527400510573,1.27516440306344,0.425054801021145,3.24216355456859,2.31583111040614,1.38949866624368,0.463166222081227
1.328,3.31788157849026,2.36991541320733,1.4219492479244,0.473983082641466,2.89679620430313,2.06914014593081,1.24148408755849,0.413828029186162,2.9027325865241,2.07338041894579,1.24402825136747,0.414676083789157,2.97419857153789,2.12442755109849,1.2746565306591,0.424885510219699,3.23960964527386,2.31400688948133,1.3884041336888,0.462801377896265
1.329,3.31781335151197,2.36986667965141,1.42192000779084,0.473973335930281,2.8969612956497,2.06925806832122,1.24155484099273,0.413851613664243,2.90242730526578,2.07316236090413,1.24389741654248,0.414632472180826,2.97302001077817,2.12358572198441,1.27415143319065,0.424717144396882,3.23706509410259,2.31218935293042,1.38731361175825,0.462437870586084
1.33,3.31774753492208,2.36981966780149,1.42189180068089,0.473963933560297,2.89712702581846,2.06937644701319,1.24162586820791,0.413875289402638,2.90212483076181,2.07294630768701,1.2437677846122,0.414589261537401,2.97184791026394,2.12274850733139,1.27364910439883,0.424549701466277,3.23452987994627,2.3103784856759,1.38622709140554,0.462075697135181
1.331,3.31768412328771,2.36977437377694,1.42186462426616,0.473954874755387,2.89729339336951,2.06949528097822,1.24169716858693,0.413899056195644,2.90182515668589,2.07273225477563,1.24363935286538,0.414546450955126,2.97068225543415,2.12191589673868,1.27314953804321,0.424383179347736,3.23200398175974,2.30857427268553,1.38514456361132,0.461714854537106
1.332,3.3176231111923,2.36973079370878,1.42183847622527,0.473946158741757,2.89746039686732,2.06961456919094,1.24176874151456,0.413922913838188,2.90152827673077,2.07252019766484,1.2435121185989,0.414504039532967,2.96952303177149,2.12108787983678,1.27265272790207,0.424217575967356,3.22948737856112,2.30677669897223,1.38406601938334,0.461355339794445
1.333,3.31756449323553,2.36968892373967,1.4218133542438,0.473937784747933,2.89762803488066,2.06973431062904,1.24184058637742,0.413946862125808,2.9012341846081,2.07231013186293,1.24338607911776,0.414462026372586,2.96837022480223,2.12026444628731,1.27215866777239,0.424052889257462,3.22698004943144,2.30498574959388,1.38299144975633,0.460997149918776
1.334,3.31750826403328,2.36964876002377,1.42178925601426,0.473929752004754,2.89779630598258,2.06985450427327,1.24191270256396,0.413970900854654,2.9009428740484,2.07210205289171,1.24326123173503,0.414420410578343,2.96722382009602,2.11944558578287,1.27166735146972,0.423889117156575,3.22448197351448,2.3032014096532,1.38192084579192,0.46064028193064
1.335,3.31745441821758,2.36961029872684,1.42176617923611,0.473922059745368,2.89796520875039,2.06997514910742,1.24198508946445,0.413995029821484,2.90065433880096,2.0718959562864,1.24313757377184,0.41437919125728,2.96608380326575,2.11863128804696,1.27117877282818,0.423726257609393,3.2219931300165,2.3014236642975,1.3808541985785,0.460284732859501
1.336,3.31740295043649,2.36957353602606,1.42174412161564,0.473914707205212,2.8981347417657,2.07009624411835,1.24205774647101,0.414019248823671,2.9003685726338,2.07169183759557,1.24301510255734,0.414338367519114,2.96495015996739,2.11782154283385,1.27069292570031,0.42356430856677,3.21951349820603,2.2996524987186,1.37979149923116,0.459930499743719
1.337,3.31735385535411,2.36953846811008,1.42172308086605,0.473907693622016,2.89830490361434,2.07021778829596,1.24213067297757,0.414043557659191,2.90008556933355,2.07148969238111,1.24289381542866,0.414297938476221,2.96382287589982,2.11701633992844,1.27020980395707,0.423403267985688,3.21704305741361,2.29788789815258,1.37873273889155,0.459577579630516
1.338,3.3173071276505,2.36950509117893,1.42170305470736,0.473901018235785,2.89847569288636,2.07033978063311,1.24220386837987,0.414067956126623,2.89980532270546,2.07128951621819,1.24277370973091,0.414257903243638,2.96270193680467,2.11621566914619,1.26972940148771,0.423243133829238,3.21458178703157,2.29612984787969,1.37767790872782,0.459225969575939
1.339,3.31726276202159,2.36947340144399,1.4216840408664,0.473894680288799,2.89864710817603,2.07046222012574,1.24227733207544,0.414092444025147,2.89952782657328,2.0710913046952,1.24265478281712,0.41421826093904,2.96158732846617,2.11541952033298,1.26925171219979,0.423083904066595,3.2121296665138,2.29437833322415,1.37662699993449,0.458875666644829
1.34,3.31722075317917,2.36944339512798,1.42166603707679,0.473888679025596,2.89881914808184,2.07058510577274,1.24235106346364,0.414117021154548,2.89925307477917,2.07089505341369,1.24253703204822,0.414179010682739,2.96047903671098,2.11462788336499,1.26877673001899,0.422925576672998,3.20968667537556,2.29263333955397,1.37558000373238,0.458526667910794
1.341,3.31718109585076,2.36941506846483,1.4216490410789,0.473883013692965,2.89899181120642,2.07070843657601,1.24242506194561,0.414141687315203,2.89898106118366,2.07070075798833,1.242420454793,0.414140151597666,2.95937704740806,2.11384074814862,1.26830444888917,0.422768149629724,3.20725279319314,2.29089485228082,1.37453691136849,0.458178970456163
1.342,3.31714378477963,2.36938841769973,1.42163305061984,0.473877683539947,2.89916509615658,2.07083221154042,1.24249932692425,0.414166442308083,2.89871177966561,2.07050841404687,1.24230504842812,0.414101682809373,2.95828134646847,2.11305810462033,1.2678348627722,0.422611620924067,3.2048279996038,2.28916285685985,1.37349771411591,0.457832571371971
1.343,3.31710881472472,2.36936343908909,1.42161806345345,0.473872687817817,2.8993390015433,2.07095642967378,1.24257385780427,0.414191285934757,2.89844522412209,2.07031801723006,1.24219081033804,0.414063603446012,2.95719191984521,2.11227994274658,1.26736796564795,0.422455988549316,3.20241227430533,2.28743733878952,1.37246240327371,0.457487467757904
1.344,3.31707618046052,2.36934012890037,1.42160407734022,0.473868025780075,2.89951352598166,2.0710810899869,1.24264865399214,0.41421621799738,2.89818138846831,2.07012956319165,1.24207773791499,0.41402591263833,2.95610875353312,2.11150625252366,1.2669037515142,0.422301250504732,3.20000559705607,2.28571828361148,1.37143097016689,0.457143656722296
1.345,3.31704587677711,2.36931848341222,1.42159109004733,0.473863696682444,2.89968866809088,2.07120619149349,1.24272371489609,0.414241238298698,2.89792026663764,2.06994304759831,1.24196582855899,0.413988609519662,2.95503183356868,2.11073702397763,1.26644221438658,0.422147404795526,3.19760794767446,2.28400567691033,1.3704034061462,0.456801135382066
1.346,3.31701789848001,2.3692984989143,1.42157909934858,0.473859699782859,2.89986442649428,2.0713317332102,1.24279903992612,0.414266346642041,2.8976618525814,2.06975846612957,1.24185507967774,0.413951693225914,2.95396114602987,2.1099722471642,1.26598334829852,0.421994449432839,3.19521930603897,2.28229950431355,1.36937970258813,0.45645990086271
1.347,3.31699224039021,2.36928017170729,1.42156810302437,0.473856034341458,2.90004079981928,2.07145771415663,1.24287462849398,0.414291542831326,2.89740614026894,2.06957581447782,1.24174548868669,0.413915162895563,2.95289667703601,2.10921191216858,1.26552714730115,0.421842382433716,3.19283965208781,2.28059975149129,1.36835985089477,0.456119950298258
1.348,3.31696889734402,2.36926349810287,1.42155809886172,0.473852699620575,2.90021778669735,2.07158413335525,1.24295048001315,0.41431682667105,2.89715312368748,2.0693950883482,1.24163705300892,0.413879017669639,2.95183841274761,2.10845600910544,1.26507360546326,0.421691201821087,3.19046896581869,2.27890640415621,1.36734384249372,0.455781280831241
1.349,3.3169478641931,2.36924847442364,1.42154908465419,0.473849694884729,2.90039538576402,2.07171098983145,1.24302659389887,0.414342197966289,2.89690279684205,2.0692162834586,1.24152977007516,0.413843256691721,2.95078633936621,2.10770452811872,1.26462271687123,0.421540905623745,3.18810722728867,2.27721944806334,1.366331668838,0.455443889612668
1.35,3.31692913580434,2.3692350970031,1.42154105820186,0.473847019400621,2.90057359565888,2.07183828261349,1.24310296956809,0.414367656522698,2.89665515375546,2.06903939553961,1.24142363732377,0.413807879107922,2.94974044313424,2.1069574593816,1.26417447562896,0.42139149187632,3.18575441661389,2.27553886900992,1.36532332140595,0.455107773801984
1.351,3.31691270705986,2.36922336218561,1.42153401731137,0.473844672437122,2.90075241502553,2.07196601073252,1.24317960643951,0.414393202146505,2.89641018846821,2.06886442033444,1.24131865220066,0.413772884066888,2.94870071033487,2.10621479309633,1.2637288758578,0.421242958619267,3.18341051396936,2.27386465283526,1.36431879170116,0.454772930567052
1.352,3.31689857285685,2.36921326632632,1.4215279597958,0.473842653265265,2.90093184251161,2.07209417322258,1.24325650393355,0.414418834644515,2.89616789503847,2.06869135359891,1.24121481215934,0.413738270719781,2.94766712729183,2.10547651949416,1.2632859116965,0.421095303898833,3.18107549958872,2.27219678542052,1.36331807125231,0.454439357084103
1.353,3.31688672810769,2.36920480579121,1.42152288347472,0.473840961158241,2.90111187676872,2.07222276912051,1.24333366147231,0.414444553824103,2.8959282675419,2.06852019110136,1.24111211466082,0.413704038220272,2.9466396803693,2.10474262883522,1.26284557730113,0.420948525767043,3.17874935376409,2.27053525268864,1.36232115161318,0.454107050537728
1.354,3.31687716773971,2.36919797695693,1.42151878617416,0.473839595391387,2.90129251645247,2.07235179746605,1.24341107847963,0.41447035949321,2.89569130007175,2.06835092862268,1.24101055717361,0.413670185724535,2.94561835597174,2.10401311140839,1.26240786684503,0.420802622281677,3.17643205684578,2.26888004060413,1.36132802436248,0.453776008120826
1.355,3.31686988669523,2.36919277621088,1.42151566572653,0.473838555242175,2.90147376022243,2.07248125730174,1.24348875438104,0.414496251460348,2.89545698673863,2.06818356195616,1.2409101371737,0.413636712391232,2.94460314054376,2.10328795753126,1.26197277451875,0.420657591506252,3.17412358924212,2.26723113517294,1.36033868110377,0.453446227034589
1.356,3.3168648799315,2.36918919995107,1.42151351997064,0.473837839990215,2.90165560674215,2.07261114767296,1.24356668860378,0.414522229534593,2.89522532167055,2.06801808690754,1.24081085214452,0.413603617381507,2.94359402056992,2.10256715754994,1.26154029452996,0.420513431509988,3.17182393141921,2.26558852244229,1.35935311346538,0.453117704488459
1.357,3.31686214242067,2.36918724458619,1.42151234675171,0.473837448917238,2.90183805467906,2.0727414676279,1.24364488057674,0.41454829352558,2.89499629901286,2.0678544992949,1.24071269957694,0.41357089985898,2.94259098257465,2.10185070183904,1.26111042110342,0.420370140367807,3.16953306390077,2.26395218850055,1.35837131310033,0.45279043770011
1.358,3.3168616691496,2.36918690653543,1.42151214392126,0.473837381307086,2.90202110270456,2.07287221621755,1.24372332973053,0.414574443243509,2.89476991292813,2.06769279494866,1.2406156769692,0.413538558989732,2.94159401312205,2.10113858080147,1.26068314848088,0.420227716160293,3.16725096726785,2.26232211947704,1.35739327168622,0.452464423895407
1.359,3.31686345512004,2.3691881822286,1.42151290933716,0.47383763644572,2.90220474949397,2.07300339249569,1.24380203549742,0.414600678499139,2.89454615759609,2.06753296971149,1.24051978182689,0.413506593942298,2.9406030988158,2.10043078486843,1.26025847092106,0.420086156973686,3.16497762215868,2.26069830154192,1.35641898092515,0.452139660308383
1.36,3.31686749534832,2.36919106810594,1.42151464086357,0.473838213621188,2.90238899372647,2.07313499551891,1.24388099731134,0.414626999103781,2.89432502721362,2.0673750194383,1.24042501166298,0.41347500388766,2.93961822629894,2.09972730449924,1.25983638269955,0.419945460899849,3.16271300926844,2.25908072090603,1.35544843254362,0.451816144181205
1.361,3.31687378486547,2.36919556061819,1.42151733637092,0.473839112123639,2.90257383408514,2.07326702434653,1.24396021460792,0.414653404869306,2.89410651599464,2.06721893999617,1.2403313639977,0.413443787999234,2.93863938225379,2.09902813018128,1.25941687810877,0.419805626036256,3.160457109349,2.25746936382072,1.35448161829243,0.451493872764143
1.362,3.31688231871713,2.36920165622652,1.42152099373591,0.473840331245304,2.90275926925694,2.07339947804067,1.2440396868244,0.414679895608134,2.89389061817007,2.06706472726433,1.2402388363586,0.413412945452867,2.93766655340179,2.09833325242985,1.25899995145791,0.41966665048597,3.15820990320883,2.25586421657774,1.35351852994664,0.451172843315548
1.363,3.31689309196343,2.36920935140245,1.42152561084147,0.473841870280491,2.90294529793265,2.07353235566618,1.24411941339971,0.414706471133236,2.89367732798776,2.06691237713411,1.24014742628047,0.413382475426823,2.93669972650333,2.09764266178809,1.25858559707285,0.419528532357618,3.15597137171267,2.25426526550905,1.35255915930543,0.450853053101809
1.364,3.31690609967905,2.36921864262789,1.42153118557673,0.473843728525578,2.90313191880692,2.07366565629066,1.24419939377439,0.414733131258131,2.89346663971242,2.06676188550887,1.24005713130532,0.413352377101775,2.93573888835762,2.09695634882687,1.25817380929612,0.419391269765375,3.15374149578139,2.25267249698671,1.35160349819202,0.450534499397341
1.365,3.31692133695304,2.36922952639503,1.42153771583702,0.473845905279006,2.90331913057822,2.07379937898444,1.24427962739067,0.414759875796889,2.89325854762559,2.06661324830399,1.2399679489824,0.413322649660798,2.93478402580258,2.0962743041447,1.25776458248682,0.41925486082894,3.15152025639178,2.2510858974227,1.35065153845362,0.450217179484539
1.366,3.31693879888888,2.36924199920634,1.4215451995238,0.473848399841268,2.90350693194882,2.07393352282058,1.24436011369235,0.414786704564117,2.89305304602552,2.0664664614468,1.23987987686808,0.413293292289359,2.93383512571466,2.09559651836762,1.25735791102057,0.419119303673523,3.14930763457631,2.2495054532688,1.34970327196128,0.449901090653759
1.367,3.31695848060433,2.36925605757452,1.42155363454471,0.473851211514904,2.90369532162478,2.07406808687484,1.24444085212491,0.414813617374969,2.89285012922715,2.06632152087654,1.23979291252592,0.413264304175308,2.9328921750087,2.09492298214907,1.25695378928944,0.418984596429815,3.14710361142298,2.24793115101642,1.34875869060985,0.449586230203283
1.368,3.31698037723148,2.36927169802248,1.42156301881349,0.473854339604497,2.90388429831599,2.0742030702257,1.24452184213542,0.414840614045141,2.8926497915621,2.06617842254436,1.23970705352662,0.413235684508872,2.93195516063781,2.09425368616987,1.25655221170192,0.418850737233973,3.14490816807507,2.24636297719648,1.34781778631789,0.449272595439296
1.369,3.3170044839166,2.36928891708329,1.42157335024997,0.473857783416658,2.90407386073605,2.07433847195432,1.24460308317259,0.414867694390864,2.89245202737847,2.0660371624132,1.23962229744792,0.413207432482639,2.93102406959323,2.09358862113802,1.25615317268281,0.418717724227605,3.14272128573096,2.24480091837926,1.34688055102756,0.448960183675852
1.37,3.31703079582016,2.36930771130011,1.42158462678007,0.473861542260022,2.90426400760234,2.07447429114453,1.24468457468672,0.414894858228906,2.89225683104091,2.0658977364578,1.23953864187468,0.413179547291559,2.93009888890417,2.09292777778869,1.25575666667321,0.418585555557738,3.14054294564393,2.24324496117424,1.34594697670454,0.448648992234847
1.371,3.31705930811671,2.36932807722622,1.42159684633573,0.473865615445244,2.904454737636,2.07461052688286,1.24476631612972,0.414922105376572,2.89206419693051,2.06576014066465,1.23945608439879,0.413152028132929,2.92917960563767,2.09227114688405,1.25536268813043,0.418454229376809,3.13837312912194,2.24169509222996,1.34501705533798,0.448339018445992
1.372,3.31709001599493,2.36935001142495,1.42161000685497,0.47387000228499,2.90464604956188,2.07474717825849,1.24484830695509,0.414949435651697,2.8918741194447,2.06562437103193,1.23937462261916,0.413124874206386,2.92826620689851,2.09161871921322,1.25497123152793,0.418323743842644,3.13621181752748,2.24015129823391,1.34409077894035,0.448030259646783
1.373,3.31712291465746,2.36937351046961,1.42162410628177,0.473874702093923,2.90483794210853,2.07488424436324,1.24493054661794,0.414976848872648,2.89168659299732,2.06549042356951,1.23929425414171,0.413098084713902,2.92735867982901,2.09097048559215,1.25458229135529,0.41819409711843,3.13405899227729,2.23861356591235,1.34316813954741,0.447722713182471
1.374,3.31715799932093,2.36939857094352,1.42163914256611,0.473879714188704,2.90503041400825,2.0750217242916,1.24501303457496,0.415004344858321,2.89150161201836,2.06535829429883,1.2392149765793,0.413071658859766,2.92645701160894,2.09032643686353,1.25419586211812,0.418065287372705,3.13191463484224,2.23708188203017,1.3422491292181,0.447416376406035
1.375,3.31719526521588,2.36942518943992,1.42165511366395,0.473885037887983,2.90522346399697,2.07515961714069,1.24509577028442,0.415031923428139,2.8913191709541,2.06522797925293,1.23913678755176,0.413045595850586,2.92556118945533,2.08968656389667,1.253811938338,0.417937312779333,3.12977872674712,2.2355562333908,1.34133374003448,0.44711124667816
1.376,3.31723470758673,2.36945336256195,1.42167201753717,0.473890672512391,2.90541709081432,2.07529792201023,1.24517875320614,0.415059584402046,2.89113926426693,2.06509947447638,1.23905968468583,0.413019894895276,2.92467120062243,2.08905085758745,1.25343051455247,0.41781017151749,3.12765124957037,2.23403660683598,1.34042196410159,0.446807321367196
1.377,3.3172763216917,2.36948308692264,1.42168985215359,0.473896617384529,2.90561129320362,2.07543663800258,1.24526198280155,0.415087327600517,2.89096188643535,2.06497277602525,1.23898366561515,0.41299455520505,2.92378703240146,2.08841930885818,1.25305158531491,0.417683861771637,3.12553218494399,2.23252298924571,1.33951379354743,0.446504597849142
1.378,3.31732010280278,2.36951435914484,1.4217086154869,0.473902871828968,2.90580606991178,2.0755757642227,1.24534545853362,0.41511515284454,2.89078703195385,2.06484787996703,1.23890872798022,0.412969575993407,2.92290867212056,2.08779190865754,1.25267514519453,0.417558381731509,3.1234215145533,2.23101536753807,1.33860922052284,0.446203073507614
1.379,3.31736604620565,2.36954717586118,1.42172830551671,0.473909435172236,2.9060014196894,2.07571529977814,1.24542917986689,0.415143059955629,2.89061469533289,2.06472478238063,1.23883486942838,0.412944956476127,2.92203610714461,2.08716864796044,1.25230118877626,0.417433729592087,3.12131922013671,2.22951372866908,1.33770823720145,0.445902745733815
1.38,3.31741414719969,2.36958153371407,1.42174892022844,0.473916306742813,2.90619734129066,2.07585524377904,1.24551314626743,0.415171048755809,2.89044487109889,2.06460347935635,1.23876208761381,0.412920695871269,2.92116932487512,2.08654951776794,1.25192971066077,0.417309903553589,3.11922528348557,2.22801805963255,1.33681083577953,0.44560361192651
1.381,3.3174644010979,2.36961742935564,1.42177045761338,0.473923485871128,2.90639383347338,2.07599559533813,1.24559735720288,0.415199119067626,2.89027755379408,2.06448396699577,1.23869038019746,0.412896793399154,2.92030831275011,2.08593450910722,1.25156070546433,0.417186901821444,3.117139686444,2.22652834746,1.335917008476,0.445305669492
1.382,3.31751680322679,2.36965485944771,1.42179291566863,0.473930971889542,2.90659089499895,2.07613635357067,1.24568181214241,0.415227270714135,2.8901127379765,2.06436624141179,1.23861974484707,0.412873248282358,2.91945305824391,2.08532361303137,1.25119416781882,0.417064722606273,3.11506241090866,2.22504457922047,1.33502674753228,0.445008915844095
1.383,3.31757134892644,2.36969382066175,1.42181629239705,0.473938764132349,2.90678852463235,2.07627751759453,1.24576651055672,0.415255503518907,2.88995041821995,2.06425029872854,1.23855017923712,0.412850059745707,2.91860354886713,2.08471682061938,1.25083009237163,0.416943364123876,3.11299343882854,2.22356674202038,1.33414004521223,0.444713348404077
1.384,3.3176280335504,2.36973430967885,1.42184058580731,0.473946861935771,2.90698672114213,2.0764190865301,1.24585145191806,0.415283817306019,2.88979058911388,2.06413613508134,1.2384816810488,0.412827227016268,2.91775977216645,2.08411412297604,1.25046847378562,0.416822824595208,3.11093275220482,2.22209482300344,1.33325689380207,0.444418964600689
1.385,3.31768685246559,2.36977632318971,1.42186579391382,0.473955264637941,2.90718548330041,2.0765610595003,1.24593663570018,0.415312211900059,2.88963324526336,2.06402374661668,1.23841424797001,0.412804749323337,2.91692171572452,2.0835155112318,1.25010930673908,0.41670310224636,3.10888033309068,2.22062880935049,1.33237728561029,0.444125761870098
1.386,3.31774780105235,2.36981985789453,1.42189191473672,0.473963971578907,2.90738480988286,2.07670343563061,1.24602206137837,0.415340687126123,2.88947838128907,2.06391312949219,1.23834787769532,0.412782625898439,2.91608936715983,2.08292097654273,1.24975258592564,0.416584195308546,3.10683616359106,2.21916868827933,1.3315012129676,0.443833737655866
1.387,3.31781087470432,2.36986491050308,1.42191894630185,0.473972982100617,2.90758469966862,2.07684621404901,1.24610772842941,0.415369242809803,2.88932599182718,2.06380427987656,1.23828256792593,0.412760855975311,2.91526271412657,2.08233051009041,1.24939830605425,0.416466102018082,3.10480022586254,2.21771444704467,1.3306286682268,0.443542889408935
1.388,3.31787606882841,2.36991147773458,1.42194688664075,0.473982295546916,2.90778515144042,2.07698939388601,1.24619363633161,0.415397878777203,2.88917607152933,2.06369719394952,1.23821831636971,0.412739438789904,2.91444174431452,2.0817441030818,1.24904646184908,0.41634882061636,3.1027725021131,2.21626607293793,1.32975964376276,0.443253214587586
1.389,3.3179433788448,2.36995955631771,1.42197573379063,0.473991911263542,2.90798616398447,2.07713297427462,1.24627978456477,0.415426594854924,2.88902861506253,2.06359186790181,1.23815512074109,0.412718373580362,2.9136264454489,2.08116174674922,1.24869704804953,0.416232349349843,3.10075297460197,2.21482355328712,1.32889413197227,0.442964710657425
1.39,3.31801280018677,2.37000914299055,1.42200548579433,0.47400182859811,2.90818773609045,2.07727695435032,1.24636617261019,0.415455390870064,2.88888361710918,2.06348829793513,1.23809297876108,0.412697659587026,2.91281680529026,2.08058343235018,1.24835005941011,0.416116686470037,3.09874162563942,2.21338687545673,1.32803212527404,0.442677375091346
1.391,3.31808432830081,2.37006023450058,1.42203614070035,0.474012046900115,2.90838986655155,2.07742133325111,1.24645279995066,0.415484266650222,2.88874107236693,2.06338648026209,1.23803188815726,0.412677296052418,2.91201281163434,2.08000915116738,1.24800549070043,0.416001830233477,3.0967384375866,2.21195602684757,1.32717361610854,0.442391205369514
1.392,3.31815795864646,2.37011282760461,1.42206769656277,0.474022565520922,2.90859255416443,2.07756611011745,1.24653966607047,0.41551322202349,2.8886009755487,2.06328641110622,1.23797184666373,0.412657282221243,2.91121445231195,2.07943889450854,1.24766333670512,0.415887778901707,3.09474339285534,2.21053099489667,1.326318596938,0.442106198979335
