Wavelength_nm_,m
1517.728,-0.0755822553939821
1517.732,-0.0755825521006601
1517.736,-0.0755828487490177
1517.74,-0.0755831453390176
1517.744,-0.0755834418707216
1517.748,-0.0755837383442168
1517.752,-0.0755840347594875
1517.756,-0.0755843311163876
1517.76,-0.075584627415097
1517.764,-0.0755849236555314
1517.768,-0.0755852198378137
1517.772,-0.0755855159617921
1517.776,-0.0755858120275962
1517.78,-0.0755861080351604
1517.784,-0.0755864039843439
1517.788,-0.0755866998752048
1517.792,-0.0755869957076649
1517.796,-0.075587291481649
1517.8,-0.0755875871970626
1517.804,-0.075587882853796
1517.808,-0.075588178451491
1517.812,-0.0755884739901703
1517.816,-0.0755887694696841
1517.82,-0.0755890648899206
1517.824,-0.0755893602508463
1517.828,-0.0755896555520241
1517.832,-0.075589950793391
1517.836,-0.0755902459746228
1517.84,-0.0755905410957434
1517.844,-0.0755908361563957
1517.848,-0.0755911311564692
1517.852,-0.0755914260955319
1517.856,-0.0755917209734458
1517.86,-0.0755920157899812
1517.864,-0.0755923105449008
1517.868,-0.0755926052378978
1517.872,-0.07559289986858
1517.876,-0.0755931944367091
1517.88,-0.0755934889418265
1517.884,-0.0755937833836138
1517.888,-0.0755940777618308
1517.892,-0.0755943720761236
1517.896,-0.0755946663261007
1517.9,-0.0755949605114755
1517.904,-0.0755952546320048
1517.908,-0.0755955486873177
1517.912,-0.0755958426770691
1517.916,-0.0755961366010119
1517.92,-0.0755964304588801
1517.924,-0.0755967242504122
1517.928,-0.0755970179755109
1517.932,-0.0755973116342188
1517.936,-0.0755976052263263
1517.94,-0.0755978987519879
1517.944,-0.0755981922110342
1517.948,-0.0755984856033444
1517.952,-0.0755987789288851
1517.956,-0.0755990721875222
1517.96,-0.0755993653794474
1517.964,-0.0755996585048149
1517.968,-0.0755999515637045
1517.972,-0.0756002445561698
1517.976,-0.0756005374822007
1517.98,-0.0756008303420176
1517.984,-0.0756011231359091
1517.988,-0.0756014158641006
1517.992,-0.0756017085266869
1517.996,-0.0756020011239515
1518,-0.0756022936560602
1518.004,-0.0756025861232612
1518.008,-0.0756028785257506
1518.012,-0.0756031708637099
1518.016,-0.0756034631374723
1518.02,-0.0756037553473439
1518.024,-0.0756040474936035
1518.028,-0.0756043395764143
1518.032,-0.0756046315961031
1518.036,-0.0756049235529504
1518.04,-0.0756052154473754
1518.044,-0.075605507279612
1518.048,-0.0756057990499649
1518.052,-0.075606090758767
1518.056,-0.075606382406429
1518.06,-0.0756066739931712
1518.064,-0.0756069655193636
1518.068,-0.0756072569849758
1518.072,-0.0756075483903877
1518.076,-0.0756078397357704
1518.08,-0.0756081310214388
1518.084,-0.0756084222476193
1518.088,-0.0756087134144545
1518.092,-0.0756090045221679
1518.096,-0.0756092955708409
1518.1,-0.0756095865607449
1518.104,-0.0756098774921333
1518.108,-0.0756101683650069
1518.112,-0.0756104591796809
1518.116,-0.0756107499361211
1518.12,-0.0756110406345758
1518.124,-0.0756113312750002
1518.128,-0.0756116218576524
1518.132,-0.0756119123826917
1518.136,-0.0756122028502333
1518.14,-0.075612493260462
1518.144,-0.0756127836132694
1518.148,-0.0756130739087369
1518.152,-0.0756133641469673
1518.156,-0.0756136543281424
1518.16,-0.0756139444521311
1518.164,-0.0756142345190825
1518.168,-0.0756145245290696
1518.172,-0.0756148144818789
1518.176,-0.0756151043775927
1518.18,-0.0756153942162155
1518.184,-0.0756156839978809
1518.188,-0.0756159737223341
1518.192,-0.0756162633896423
1518.196,-0.0756165529998132
1518.2,-0.0756168425528204
1518.204,-0.0756171320486644
1518.208,-0.0756174214872579
1518.212,-0.0756177108684819
1518.216,-0.0756180001922468
1518.22,-0.075618289458756
1518.224,-0.0756185786678172
1518.228,-0.0756188678192162
1518.232,-0.0756191569131317
1518.236,-0.0756194459493771
1518.24,-0.0756197349280133
1518.244,-0.0756200238488744
1518.248,-0.0756203127120519
1518.252,-0.0756206015176324
1518.256,-0.0756208902655368
1518.26,-0.0756211789556808
1518.264,-0.075621467588069
1518.268,-0.0756217561626722
1518.272,-0.0756220446793128
1518.276,-0.0756223331379404
1518.28,-0.0756226215383569
1518.284,-0.0756229098805389
1518.288,-0.0756231981642867
1518.292,-0.0756234863895496
1518.296,-0.0756237745561323
1518.3,-0.0756240626639775
1518.304,-0.0756243507129833
1518.308,-0.0756246387028774
1518.312,-0.07562492663356
1518.316,-0.0756252145048487
1518.32,-0.0756255023167374
1518.324,-0.0756257900688906
1518.328,-0.0756260777612919
1518.332,-0.0756263653936914
1518.336,-0.0756266529661238
1518.34,-0.0756269404783218
1518.344,-0.0756272279301369
1518.348,-0.0756275153214268
1518.352,-0.0756278026521547
1518.356,-0.07562808992204
1518.36,-0.0756283771309971
1518.364,-0.0756286642788095
1518.368,-0.0756289513653886
1518.372,-0.0756292383904549
1518.376,-0.075629525354035
1518.38,-0.0756298122558754
1518.384,-0.0756300990958371
1518.388,-0.0756303858736027
1518.392,-0.0756306725890503
1518.396,-0.0756309592418845
1518.4,-0.0756312458320511
1518.404,-0.0756315323592704
1518.408,-0.0756318188232917
1518.412,-0.0756321052241269
1518.416,-0.0756323915614672
1518.42,-0.0756326778353104
1518.424,-0.0756329640454184
1518.428,-0.0756332501915253
1518.432,-0.075633536273725
1518.436,-0.075633822291679
1518.44,-0.0756341082453643
1518.444,-0.07563439413455
1518.448,-0.0756346799591913
1518.452,-0.0756349657189764
1518.456,-0.0756352514139106
1518.46,-0.0756355370440281
1518.464,-0.0756358226092627
1518.468,-0.0756361081094997
1518.472,-0.0756363935448322
1518.476,-0.0756366789151645
1518.48,-0.0756369642205528
1518.484,-0.0756372494611097
1518.488,-0.075637534636925
1518.492,-0.075637819748185
1518.496,-0.0756381047948839
1518.5,-0.0756383897771118
1518.504,-0.0756386746950846
1518.508,-0.0756389595489438
1518.512,-0.0756392443389408
1518.516,-0.0756395290651579
1518.52,-0.0756398137277999
1518.524,-0.0756400983270356
1518.528,-0.0756403828629145
1518.532,-0.0756406673355481
1518.536,-0.0756409517452463
1518.54,-0.0756412360922408
1518.544,-0.0756415203767309
1518.548,-0.0756418045990196
1518.552,-0.0756420887591125
1518.556,-0.0756423728573623
1518.56,-0.0756426568938957
1518.564,-0.0756429408689187
1518.568,-0.0756432247828202
1518.572,-0.0756435086357988
1518.576,-0.0756437924281582
1518.58,-0.0756440761600307
1518.584,-0.0756443598317047
1518.588,-0.07564464344363
1518.592,-0.075644926995986
1518.596,-0.0756452104890904
1518.6,-0.0756454939232128
1518.604,-0.0756457772987421
1518.608,-0.0756460606156642
1518.612,-0.0756463438744446
1518.616,-0.0756466270751788
1518.62,-0.0756469102179846
1518.624,-0.0756471933031361
1518.628,-0.0756474763307127
1518.632,-0.0756477593009567
1518.636,-0.0756480422137971
1518.64,-0.0756483250693965
1518.644,-0.075648607867948
1518.648,-0.0756488906095332
1518.652,-0.0756491732943013
1518.656,-0.0756494559223505
1518.66,-0.0756497384937074
1518.664,-0.0756500210082236
1518.668,-0.0756503034660913
1518.672,-0.0756505858672652
1518.676,-0.0756508682118663
1518.68,-0.0756511504996941
1518.684,-0.0756514327306392
1518.688,-0.0756517149048568
1518.692,-0.0756519970221849
1518.696,-0.0756522790824652
1518.7,-0.0756525610855264
1518.704,-0.0756528430315249
1518.708,-0.0756531249200301
1518.712,-0.0756534067507093
1518.716,-0.0756536885234312
1518.72,-0.0756539702381185
1518.724,-0.0756542518946925
1518.728,-0.0756545334928975
1518.732,-0.0756548150324921
1518.736,-0.0756550965133072
1518.74,-0.0756553779350694
1518.744,-0.0756556592974706
1518.748,-0.0756559406003747
1518.752,-0.0756562218436246
1518.756,-0.0756565030270167
1518.76,-0.0756567841502286
1518.764,-0.0756570652131181
1518.768,-0.0756573462155347
1518.772,-0.0756576271572275
1518.776,-0.0756579080381726
1518.78,-0.0756581888580023
1518.784,-0.0756584696165094
1518.788,-0.0756587503135331
1518.792,-0.0756590309487477
1518.796,-0.0756593115220708
1518.8,-0.0756595920333272
1518.804,-0.0756598724822393
1518.808,-0.0756601528687244
1518.812,-0.0756604331924353
1518.816,-0.0756607134533401
1518.82,-0.075660993651195
1518.824,-0.0756612737858703
1518.828,-0.0756615538571957
1518.832,-0.0756618338649876
1518.836,-0.0756621138092256
1518.84,-0.0756623936896773
1518.844,-0.0756626735061268
1518.848,-0.0756629532584053
1518.852,-0.0756632329463847
1518.856,-0.0756635125700134
1518.86,-0.0756637921291387
1518.864,-0.075664071623887
1518.868,-0.0756643510541299
1518.872,-0.075664630419859
1518.876,-0.0756649097209264
1518.88,-0.0756651889572899
1518.884,-0.0756654681287567
1518.888,-0.0756657472353888
1518.892,-0.0756660262771668
1518.896,-0.0756663052540065
1518.9,-0.0756665841659312
1518.904,-0.0756668630127318
1518.908,-0.075667141794477
1518.912,-0.075667420511227
1518.916,-0.0756676991631176
1518.92,-0.0756679777498395
1518.924,-0.0756682562715532
1518.928,-0.0756685347280719
1518.932,-0.0756688131195075
1518.936,-0.0756690914459436
1518.94,-0.0756693697074068
1518.944,-0.0756696479037591
1518.948,-0.0756699260351833
1518.952,-0.0756702041015368
1518.956,-0.0756704821028336
1518.96,-0.075670760039113
1518.964,-0.0756710379103852
1518.968,-0.0756713157167396
1518.972,-0.0756715934583341
1518.976,-0.0756718711352295
1518.98,-0.0756721487473158
1518.984,-0.0756724262947053
1518.988,-0.0756727037774539
1518.992,-0.0756729811959095
1518.996,-0.0756732585498987
1519,-0.0756735358396191
1519.004,-0.0756738130653034
1519.008,-0.075674090226982
1519.012,-0.075674367324846
1519.016,-0.0756746443590317
1519.02,-0.0756749213296336
1519.024,-0.0756751982367803
1519.028,-0.0756754750805893
1519.032,-0.075675751861477
1519.036,-0.0756760285794991
1519.04,-0.0756763052348973
1519.044,-0.0756765818279955
1519.048,-0.0756768583589863
1519.052,-0.075677134828168
1519.056,-0.0756774112358493
1519.06,-0.0756776875821277
1519.064,-0.0756779638675251
1519.068,-0.0756782400923108
1519.072,-0.0756785162568049
1519.076,-0.0756787923611401
1519.08,-0.0756790684054338
1519.084,-0.0756793443902533
1519.088,-0.0756796203157523
1519.092,-0.0756798961822134
1519.096,-0.0756801719900691
1519.1,-0.0756804477394694
1519.104,-0.0756807234309031
1519.108,-0.0756809990645337
1519.112,-0.0756812746408267
1519.116,-0.0756815501600025
1519.12,-0.0756818256223611
1519.124,-0.0756821010282189
1519.128,-0.0756823763778694
1519.132,-0.0756826516715453
1519.136,-0.0756829269096404
1519.14,-0.0756832020924285
1519.144,-0.075683477220221
1519.148,-0.0756837522931765
1519.152,-0.0756840273113986
1519.156,-0.075684302275258
1519.16,-0.0756845771849607
1519.164,-0.0756848520405974
1519.168,-0.0756851268421472
1519.172,-0.0756854015899763
1519.176,-0.0756856762840599
1519.18,-0.0756859509246768
1519.184,-0.0756862255119293
1519.188,-0.0756865000458938
1519.192,-0.0756867745266251
1519.196,-0.0756870489542397
1519.2,-0.0756873233287372
1519.204,-0.0756875976501752
1519.208,-0.0756878719183149
1519.212,-0.0756881461330807
1519.216,-0.0756884202946943
1519.22,-0.0756886944031284
1519.224,-0.0756889684582881
1519.228,-0.0756892424602507
1519.232,-0.0756895164087589
1519.236,-0.0756897903037563
1519.24,-0.075690064145193
1519.244,-0.0756903379329536
1519.248,-0.0756906116669233
1519.252,-0.0756908853467179
1519.256,-0.0756911589723746
1519.26,-0.0756914325437704
1519.264,-0.0756917060605149
1519.268,-0.0756919795225658
1519.272,-0.0756922529297113
1519.276,-0.0756925262818717
1519.28,-0.0756927995788292
1519.284,-0.075693072820522
1519.288,-0.0756933460067441
1519.292,-0.0756936191374531
1519.296,-0.075693892212446
1519.3,-0.0756941652314836
1519.304,-0.0756944381943684
1519.308,-0.0756947111010128
1519.312,-0.0756949839512547
1519.316,-0.0756952567449298
1519.32,-0.0756955294818707
1519.324,-0.0756958021618691
1519.328,-0.0756960747847916
1519.332,-0.0756963473506782
1519.336,-0.0756966198592886
1519.34,-0.0756968923105808
1519.344,-0.0756971647044129
1519.348,-0.0756974370409313
1519.352,-0.0756977093198449
1519.356,-0.0756979815412232
1519.36,-0.0756982537049072
1519.364,-0.0756985258109625
1519.368,-0.0756987978592518
1519.372,-0.0756990698495989
1519.376,-0.0756993417818837
1519.38,-0.0756996136560942
1519.384,-0.0756998854719495
1519.388,-0.0757001572294569
1519.392,-0.0757004289284826
1519.396,-0.0757007005689131
1519.4,-0.075700972150706
1519.404,-0.0757012436737169
1519.408,-0.0757015151379117
1519.412,-0.0757017865432641
1519.416,-0.0757020578898154
1519.42,-0.0757023291772896
1519.424,-0.0757026004057997
1519.428,-0.0757028715750739
1519.432,-0.0757031426851176
1519.436,-0.0757034137357905
1519.44,-0.0757036847268298
1519.444,-0.0757039556582795
1519.448,-0.0757042265299316
1519.452,-0.0757044973416467
1519.456,-0.075704768093161
1519.46,-0.0757050387844658
1519.464,-0.0757053094154898
1519.468,-0.0757055799862119
1519.472,-0.075705850496423
1519.476,-0.0757061209461956
1519.48,-0.0757063913354758
1519.484,-0.0757066616643079
1519.488,-0.0757069319326875
1519.492,-0.0757072021406424
1519.496,-0.0757074722882187
1519.5,-0.0757077423754374
1519.504,-0.0757080124022237
1519.508,-0.0757082823688012
1519.512,-0.0757085522752676
1519.516,-0.0757088221215541
1519.52,-0.0757090919077448
1519.524,-0.0757093616339169
1519.528,-0.0757096313000916
1519.532,-0.0757099009065619
1519.536,-0.0757101704534482
1519.54,-0.0757104399410578
1519.544,-0.0757107093694814
1519.548,-0.0757109787388323
1519.552,-0.0757112480493338
1519.556,-0.07571151730117
1519.56,-0.0757117864945705
1519.564,-0.0757120556298105
1519.568,-0.0757123247072733
1519.572,-0.0757125937270823
1519.576,-0.0757128626896294
1519.58,-0.0757131315951656
1519.584,-0.0757134004439708
1519.588,-0.0757136692363178
1519.592,-0.0757139379725244
1519.596,-0.0757142066528603
1519.6,-0.0757144752777746
1519.604,-0.0757147438475583
1519.608,-0.0757150123624206
1519.612,-0.0757152808226644
1519.616,-0.0757155492286301
1519.62,-0.0757158175805651
1519.624,-0.0757160858785464
1519.628,-0.0757163541229118
1519.632,-0.0757166223137466
1519.636,-0.0757168904514627
1519.64,-0.0757171585361795
1519.644,-0.0757174265681342
1519.648,-0.0757176945476698
1519.652,-0.0757179624748896
1519.656,-0.0757182303499721
1519.66,-0.0757184981729118
1519.664,-0.0757187659439424
1519.668,-0.075719033663218
1519.672,-0.0757193013308769
1519.676,-0.0757195689468461
1519.68,-0.0757198365113438
1519.684,-0.0757201040242284
1519.688,-0.075720371485734
1519.692,-0.075720638895839
1519.696,-0.0757209062545875
1519.7,-0.07572117356197
1519.704,-0.0757214408179308
1519.708,-0.0757217080223167
1519.712,-0.0757219751751367
1519.716,-0.0757222422760869
1519.72,-0.0757225093250507
1519.724,-0.0757227763219702
1519.728,-0.0757230432668572
1519.732,-0.0757233101593861
1519.736,-0.075723576999268
1519.74,-0.0757238437865503
1519.744,-0.0757241105209077
1519.748,-0.0757243772023045
1519.752,-0.075724643830393
1519.756,-0.0757249104049156
1519.76,-0.0757251769257422
1519.764,-0.0757254433925976
1519.768,-0.0757257098052284
1519.772,-0.0757259761634609
1519.776,-0.0757262424670503
1519.78,-0.0757265087159535
1519.784,-0.075726774910039
1519.788,-0.0757270410491984
1519.792,-0.0757273071331841
1519.796,-0.0757275731619047
1519.8,-0.0757278391352098
1519.804,-0.07572810505292
1519.808,-0.0757283709149224
1519.812,-0.0757286367211125
1519.816,-0.0757289024712771
1519.82,-0.0757291681653089
1519.824,-0.0757294338029853
1519.828,-0.0757296993843111
1519.832,-0.0757299649093049
1519.836,-0.0757302303777276
1519.84,-0.0757304957898544
1519.844,-0.0757307611453339
1519.848,-0.075731026444191
1519.852,-0.0757312916866068
1519.856,-0.0757315568726502
1519.86,-0.075731822002274
1519.864,-0.0757320870753819
1519.868,-0.0757323520921658
1519.872,-0.0757326170526416
1519.876,-0.0757328819567937
1519.88,-0.0757331468045035
1519.884,-0.075733411595771
1519.888,-0.0757336763306916
1519.892,-0.0757339410091443
1519.896,-0.0757342056311677
1519.9,-0.075734470196834
1519.904,-0.0757347347061849
1519.908,-0.0757349991595062
1519.912,-0.0757352635567985
1519.916,-0.0757355278978693
1519.92,-0.0757357921831393
1519.924,-0.0757360564125348
1519.928,-0.0757363205860811
1519.932,-0.075736584703651
1519.936,-0.0757368487655154
1519.94,-0.0757371127714979
1519.944,-0.07573737672174
1519.948,-0.075737640616247
1519.952,-0.0757379044550494
1519.956,-0.0757381682382704
1519.96,-0.0757384319661673
1519.964,-0.075738695638935
1519.968,-0.0757389592564887
1519.972,-0.0757392228189204
1519.976,-0.0757394863262716
1519.98,-0.0757397497784671
1519.984,-0.0757400131756271
1519.988,-0.0757402765177074
1519.992,-0.0757405398047656
1519.996,-0.0757408030369344
1520,-0.075741066214228
1520.004,-0.075741329336578
1520.008,-0.0757415924041588
1520.012,-0.0757418554170218
1520.016,-0.0757421183750818
1520.02,-0.0757423812786
1520.024,-0.0757426441277561
1520.028,-0.075742906922437
1520.032,-0.0757431696628498
1520.036,-0.075743432349262
1520.04,-0.0757436949816791
1520.044,-0.0757439575602898
1520.048,-0.0757442200852946
1520.052,-0.0757444825567642
1520.056,-0.0757447449750916
1520.06,-0.0757450073403645
1520.064,-0.075745269652882
1520.068,-0.0757455319126715
1520.072,-0.0757457941199535
1520.076,-0.0757460562748474
1520.08,-0.0757463183775636
1520.084,-0.0757465804283139
1520.088,-0.0757468424273545
1520.092,-0.0757471043748979
1520.096,-0.0757473662712984
1520.1,-0.0757476281169429
1520.104,-0.0757478899119612
1520.108,-0.0757481516566948
1520.112,-0.0757484133512244
1520.116,-0.0757486749961018
1520.12,-0.0757489365913429
1520.124,-0.0757491981373775
1520.128,-0.0757494596345422
1520.132,-0.0757497210831437
1520.136,-0.0757499824832742
1520.14,-0.0757502438351593
1520.144,-0.0757505051394663
1520.148,-0.0757507663965693
1520.152,-0.0757510276065648
1520.156,-0.0757512887697417
1520.16,-0.0757515498863726
1520.164,-0.0757518109566903
1520.168,-0.0757520719807568
1520.172,-0.0757523329588769
1520.176,-0.0757525938912052
1520.18,-0.0757528547776604
1520.184,-0.0757531156185444
1520.188,-0.0757533764138001
1520.192,-0.0757536371634923
1520.196,-0.075753897867873
1520.2,-0.0757541585269286
1520.204,-0.0757544191407169
1520.208,-0.0757546797094782
1520.212,-0.0757549402328553
1520.216,-0.0757552007108854
1520.22,-0.0757554611435172
1520.224,-0.0757557215308511
1520.228,-0.0757559818726624
1520.232,-0.0757562421690668
1520.236,-0.075756502419981
1520.24,-0.0757567626254755
1520.244,-0.0757570227852855
1520.248,-0.075757282899455
1520.252,-0.0757575429678373
1520.256,-0.0757578029901377
1520.26,-0.075758062966527
1520.264,-0.075758322896933
1520.268,-0.0757585827812657
1520.272,-0.0757588426191631
1520.276,-0.0757591024105165
1520.28,-0.0757593621553533
1520.284,-0.0757596218533684
1520.288,-0.0757598815045464
1520.292,-0.0757601411086747
1520.296,-0.0757604006657472
1520.3,-0.0757606601756854
1520.304,-0.0757609196382934
1520.308,-0.0757611790534113
1520.312,-0.0757614384210691
1520.316,-0.0757616977411953
1520.32,-0.0757619570139205
1520.324,-0.0757622162390072
1520.328,-0.0757624754164647
1520.332,-0.0757627345462218
1520.336,-0.0757629936282434
1520.34,-0.0757632526625052
1520.344,-0.0757635116488988
1520.348,-0.0757637705875606
1520.352,-0.0757640294783823
1520.356,-0.0757642883213155
1520.36,-0.0757645471163607
1520.364,-0.0757648058636186
1520.368,-0.0757650645630839
1520.372,-0.0757653232147219
1520.376,-0.0757655818186991
1520.38,-0.0757658403749084
1520.384,-0.0757660988835068
1520.388,-0.0757663573445628
1520.392,-0.0757666157582964
1520.396,-0.0757668741246359
1520.4,-0.0757671324438544
1520.404,-0.0757673907159098
1520.408,-0.0757676489409439
1520.412,-0.0757679071190487
1520.416,-0.0757681652503765
1520.42,-0.0757684233350453
1520.424,-0.0757686813732711
1520.428,-0.0757689393649991
1520.432,-0.0757691973104548
1520.436,-0.0757694552096019
1520.44,-0.07576971306267
1520.444,-0.0757699708698849
1520.448,-0.0757702286313221
1520.452,-0.0757704863470724
1520.456,-0.0757707440172543
1520.46,-0.0757710016420482
1520.464,-0.0757712592216429
1520.468,-0.0757715167561418
1520.472,-0.0757717742456647
1520.476,-0.0757720316901962
1520.48,-0.0757722890898944
1520.484,-0.0757725464448579
1520.488,-0.075772803755335
1520.492,-0.0757730610213376
1520.496,-0.0757733182429281
1520.5,-0.0757735754202419
1520.504,-0.0757738325532494
1520.508,-0.0757740896420672
1520.512,-0.075774346686819
1520.516,-0.0757746036875142
1520.52,-0.0757748606442516
1520.524,-0.0757751175569392
1520.528,-0.0757753744256281
1520.532,-0.0757756312504409
1520.536,-0.0757758880312964
1520.54,-0.075776144768349
1520.544,-0.0757764014616138
1520.548,-0.0757766581110852
1520.552,-0.0757769147168338
1520.556,-0.0757771712786654
1520.56,-0.0757774277968516
1520.564,-0.07577768427134
1520.568,-0.0757779407023229
1520.572,-0.0757781970898325
1520.576,-0.0757784534339316
1520.58,-0.0757787097347012
1520.584,-0.0757789659923467
1520.588,-0.0757792222070546
1520.592,-0.0757794783788351
1520.596,-0.0757797345078827
1520.6,-0.075779990594331
1520.604,-0.0757802466381498
1520.608,-0.0757805026393598
1520.612,-0.0757807585982738
1520.616,-0.0757810145149799
1520.62,-0.0757812703898858
1520.624,-0.0757815262228479
1520.628,-0.0757817820141883
1520.632,-0.0757820377640477
1520.636,-0.0757822934727453
1520.64,-0.0757825491403131
1520.644,-0.0757828047669956
1520.648,-0.0757830603527529
1520.652,-0.0757833158978921
1520.656,-0.075783571402527
1520.66,-0.0757838268668555
1520.664,-0.0757840822909743
1520.668,-0.075784337675105
1520.672,-0.0757845930193635
1520.676,-0.0757848483238759
1520.68,-0.0757851035887609
1520.684,-0.07578535881424
1520.688,-0.0757856140004147
1520.692,-0.0757858691477266
1520.696,-0.0757861242561747
1520.7,-0.075786379325893
1520.704,-0.0757866343569416
1520.708,-0.0757868893493856
1520.712,-0.07578714430329
1520.716,-0.0757873992186423
1520.72,-0.075787654095541
1520.724,-0.0757879089339085
1520.728,-0.0757881637336358
1520.732,-0.075788418494718
1520.736,-0.0757886732171982
1520.74,-0.07578892790088
1520.744,-0.0757891825457422
1520.748,-0.0757894371517372
1520.752,-0.0757896917185979
1520.756,-0.0757899462463986
1520.76,-0.0757902007350611
1520.764,-0.0757904551841096
1520.768,-0.0757907095937228
1520.772,-0.0757909639634158
1520.776,-0.07579121829341
1520.78,-0.0757914725833885
1520.784,-0.0757917268329737
1520.788,-0.0757919810421361
1520.792,-0.0757922352106894
1520.796,-0.0757924893384051
1520.8,-0.0757927434252813
1520.804,-0.0757929974709553
1520.808,-0.0757932514753962
1520.812,-0.0757935054383281
1520.816,-0.0757937593594378
1520.82,-0.075794013238667
1520.824,-0.0757942670756014
1520.828,-0.0757945208701009
1520.832,-0.0757947746219666
1520.836,-0.075795028331178
1520.84,-0.0757952819972465
1520.844,-0.0757955356200291
1520.848,-0.0757957891994487
1520.852,-0.0757960427351549
1520.856,-0.0757962962270712
1520.86,-0.0757965496751156
1520.864,-0.0757968030790612
1520.868,-0.0757970564388463
1520.872,-0.0757973097543959
1520.876,-0.0757975630256383
1520.88,-0.0757978162524761
1520.884,-0.075798069435151
1520.888,-0.0757983225735082
1520.892,-0.07579857566762
1520.896,-0.0757988287174093
1520.9,-0.0757990817227725
1520.904,-0.0757993346837767
1520.908,-0.0757995876003967
1520.912,-0.0757998404728076
1520.916,-0.0758000933010482
1520.92,-0.0758003460852248
1520.924,-0.0758005988253778
1520.928,-0.0758008515214756
1520.932,-0.0758011041737376
1520.936,-0.0758013567821977
1520.94,-0.0758016093468392
1520.944,-0.0758018618678631
1520.948,-0.075802114345269
1520.952,-0.0758023667792499
1520.956,-0.0758026191699225
1520.96,-0.0758028715175736
1520.964,-0.0758031238223429
1520.968,-0.075803376084239
1520.972,-0.0758036283033587
1520.976,-0.0758038804798609
1520.98,-0.0758041326139813
1520.984,-0.0758043847058338
1520.988,-0.0758046367556526
1520.992,-0.0758048887635402
1520.996,-0.075805140729759
1521,-0.0758053926544626
1521.004,-0.0758056445378554
1521.008,-0.0758058963800983
1521.012,-0.0758061481813448
1521.016,-0.0758063999416972
1521.02,-0.0758066516612289
1521.024,-0.0758069033398716
1521.028,-0.0758071549776707
1521.032,-0.0758074065747738
1521.036,-0.0758076581312192
1521.04,-0.075807909647029
1521.044,-0.0758081611222848
1521.048,-0.0758084125571942
1521.052,-0.0758086639520239
1521.056,-0.0758089153066959
1521.06,-0.075809166621198
1521.064,-0.0758094178956849
1521.068,-0.0758096691303507
1521.072,-0.0758099203253983
1521.076,-0.0758101714809667
1521.08,-0.0758104225971996
1521.084,-0.0758106736742175
1521.088,-0.0758109247121745
1521.092,-0.0758111757112889
1521.096,-0.0758114266717414
1521.1,-0.0758116775935093
1521.104,-0.0758119284768619
1521.108,-0.0758121793219973
1521.112,-0.075812430128922
1521.116,-0.0758126808977098
1521.12,-0.0758129316282341
1521.124,-0.0758131823210049
1521.128,-0.0758134329759066
1521.132,-0.0758136835928657
1521.136,-0.0758139341720868
1521.14,-0.0758141847137652
1521.144,-0.0758144352181667
1521.148,-0.0758146856853553
1521.152,-0.0758149361155067
1521.156,-0.0758151865089822
1521.16,-0.0758154368657166
1521.164,-0.075815687185929
1521.168,-0.0758159374697776
1521.172,-0.0758161877172129
1521.176,-0.0758164379287556
1521.18,-0.0758166881043812
1521.184,-0.0758169382442427
1521.188,-0.0758171883482888
1521.192,-0.0758174384167674
1521.196,-0.075817688449672
1521.2,-0.0758179384471739
1521.204,-0.0758181884091464
1521.208,-0.0758184383358935
1521.212,-0.075818688227448
1521.216,-0.0758189380840348
1521.22,-0.0758191879056395
1521.224,-0.0758194376924309
1521.228,-0.0758196874445236
1521.232,-0.0758199371619614
1521.236,-0.0758201868448557
1521.24,-0.0758204364932883
1521.244,-0.0758206861073651
1521.248,-0.075820935686845
1521.252,-0.0758211852317352
1521.256,-0.0758214347420992
1521.26,-0.0758216842179258
1521.264,-0.0758219336592119
1521.268,-0.0758221830659764
1521.272,-0.0758224324381043
1521.276,-0.0758226817754852
1521.28,-0.0758229310778808
1521.284,-0.0758231803454014
1521.288,-0.0758234295779548
1521.292,-0.0758236787753911
1521.296,-0.0758239279375903
1521.3,-0.0758241770643927
1521.304,-0.0758244261557412
1521.308,-0.075824675211307
1521.312,-0.0758249242308216
1521.316,-0.0758251732143682
1521.32,-0.0758254221618348
1521.324,-0.0758256710729612
1521.328,-0.0758259199474899
1521.332,-0.0758261687853649
1521.336,-0.0758264175863261
1521.34,-0.0758266663502286
1521.344,-0.0758269150771119
1521.348,-0.0758271637665326
1521.352,-0.0758274124187419
1521.356,-0.0758276610333953
1521.36,-0.0758279096103354
1521.364,-0.0758281581495705
1521.368,-0.0758284066508775
1521.372,-0.0758286551141344
1521.376,-0.0758289035393654
1521.38,-0.0758291519264307
1521.384,-0.0758294002750781
1521.388,-0.0758296485850948
1521.392,-0.0758298968565738
1521.396,-0.0758301450893747
1521.4,-0.0758303932832268
1521.404,-0.0758306414380804
1521.408,-0.075830889553691
1521.412,-0.0758311376301872
1521.416,-0.0758313856676447
1521.42,-0.075831633666103
1521.424,-0.0758318816254477
1521.428,-0.0758321295456676
1521.432,-0.0758323774268543
1521.436,-0.0758326252690214
1521.44,-0.0758328730722834
1521.444,-0.0758331208366995
1521.448,-0.0758333685622658
1521.452,-0.0758336162492613
1521.456,-0.0758338638974874
1521.46,-0.0758341115071463
1521.464,-0.0758343590783149
1521.468,-0.0758346066110722
1521.472,-0.0758348541052867
1521.476,-0.0758351015611009
1521.48,-0.075835348978666
