Wavelength_nm_,N__GRINS__16,N__GRINS__15,N__GRINS__14,N__GRINS__13,N__GRINS__12,N__GRINS__11,N__GRINS__10,N__GRINS__9,N__GRINS__8,N__GRINS__7,N__GRINS__6,N__GRINS__5,N__GRINS__4,N__GRINS__3,N__GRINS__2,N__GRINS__1
1550,0.0819972566595164,0.0351886560273887,0.00809264993571786,0.000367637997628807,0.0121720927978522,0.0416576298134268,0.090603421061228,0.149539995260134,0.226551775596027,0.308193556926208,0.399492985759114,0.497995927214836,0.588728372713671,0.689775215127454,0.770244194779205,0.849844326834391
1540,0.0831264735792193,0.0365289659202261,0.00862187738205012,0.000288622158463586,0.0113026437915345,0.0394516298164865,0.0872605003990067,0.144247419976099,0.21972502276429,0.298774303361999,0.389023334069885,0.484941091480621,0.575920760780134,0.675927085158434,0.757495071565542,0.839197277297948
1530,0.0844146007833866,0.0380344860167504,0.00923498179419192,0.000225950334853504,0.0103805343967783,0.0371635365340297,0.0837099184546693,0.138798935278039,0.212578143276139,0.289088340388177,0.378141683579228,0.471400610855062,0.562570346081384,0.661384593707114,0.744082162078943,0.827903276762241
1520,0.0858419842338441,0.0396711282017146,0.00992499842047943,0.000182645556599403,0.00943980592626973,0.0348908374117502,0.0800831823178144,0.133447961386253,0.20541068887653,0.279595743535987,0.36733389054326,0.457988110124001,0.549267986392094,0.646758626606712,0.730566195794281,0.81640802039967
1510,0.0873885280995894,0.0414017762992714,0.0106835732422601,0.000160031294446896,0.0085107215837051,0.0327205209506091,0.0765022570514488,0.128429177185157,0.19850346494331,0.270727281261052,0.357059217900634,0.445283629806879,0.536577685508424,0.632634436695388,0.717488475619845,0.805145505483107
1500,0.0891867875295559,0.0432648750057096,0.0115545895933838,0.000168096345226576,0.00752623147577654,0.0306885403700825,0.0729392275762641,0.123879148322896,0.191916215918748,0.262686997908085,0.347514831405759,0.433518735472904,0.524759943242044,0.619232210905213,0.705078603663753,0.794275437607233
1490,0.0921036447223334,0.0457038515896813,0.0128609815233457,0.000266354160505104,0.00606767370088405,0.0285938172110664,0.0686983366087227,0.119410312111163,0.184656076697514,0.25451786406218,0.337555878229938,0.421164932360881,0.512472475904771,0.604887414541201,0.691904091883128,0.782491631093579
1480,0.0961251292914379,0.0487514748404564,0.0146517374217678,0.000505983868759381,0.00440033464188376,0.0264121895618747,0.0639000620621535,0.114899433560367,0.176782126962352,0.246114833681043,0.327096977327377,0.408163153809111,0.499570534145258,0.589515484443725,0.677829401639932,0.769687268420819
1470,0.101065790103171,0.0523529712417785,0.0169175821595374,0.000954486444522282,0.00284628283799891,0.0241620821157859,0.0588064326402559,0.110302396614816,0.168557829445639,0.237569561540388,0.316288873991559,0.394770674129226,0.486186064162964,0.573376043653566,0.663013808700446,0.756023246261223
1460,0.106727922867049,0.0564456633228352,0.0196383926518269,0.00167532946475325,0.00161759954888453,0.0218635987484367,0.0536551799439283,0.105579659722199,0.160229251794569,0.228969085459568,0.305275643685963,0.381231821208448,0.472446833787454,0.55671962955882,0.647612875360724,0.74165769173345
1450,0.112892715072556,0.0609548684440706,0.0227749567444008,0.00270509743044338,0.000796310651057369,0.0195385575815057,0.0486537897547807,0.100696718129484,0.152022437436501,0.220395446214327,0.294193831020446,0.367776635812537,0.458475803537312,0.539786097968344,0.63177766028461,0.726745170103766
1440,0.119314546681422,0.0657908805353123,0.0262630298721943,0.00403764209108095,0.000346957481464323,0.0172105262926165,0.0439765165982839,0.095624685696103,0.144142131998539,0.211925420332117,0.28317181671805,0.35462013358142,0.444390606163709,0.522803423624041,0.615654051032488,0.711436010112712
1430,0.125718446575401,0.0708470347862102,0.0300096894901614,0.00561523277197723,0.000161806628189902,0.0149048576714604,0.0397643615865577,0.0903409962244375,0.136771865281342,0.203630365769994,0.272329412572241,0.341962169717491,0.430303134678661,0.505986897151992,0.599382219280774,0.695875746927214
1420,0.131845956667395,0.0760243732281023,0.0339164162903439,0.00734649207536437,0.000134554009245773,0.012641068936537,0.0361057256319418,0.0848179302563144,0.130046919294795,0.195565507495602,0.261758874660289,0.329958141023463,0.416296946835424,0.489502519565433,0.583062764495543,0.680164566209246
1410,0.138083901128646,0.0815755870078598,0.0382204543285507,0.00940926914834137,0.000189060342724469,0.0103617750719502,0.0327601578787771,0.0789156627160608,0.123685324800662,0.187631518311282,0.251283930586639,0.318326543644734,0.402154156941083,0.473006389717943,0.566354810217336,0.663880384860882
1400,0.144605079970345,0.0876107992943334,0.0430406856687347,0.0119219686302595,0.000341178223228852,0.00811918816081546,0.0296313722510619,0.0726872034428589,0.117570386589401,0.179793019805687,0.240847943998346,0.306949812153402,0.387828062851044,0.456393765270781,0.549192507290396,0.646943790920495
1390,0.151413269932606,0.094141472343395,0.0484035507403844,0.0149324477985292,0.00066173034881945,0.00600118971235329,0.0267117910398522,0.0662458765479873,0.11169613895876,0.1720562513615,0.230468310005815,0.29582500572805,0.373362748606549,0.439703295728221,0.531648336259649,0.629443003700116
1380,0.158511915682115,0.101177709997084,0.0543334256289228,0.0184853510534878,0.00125814660055905,0.00409201601015996,0.0239938203340111,0.059701642407504,0.106056636665207,0.164427331367809,0.220162057614055,0.28494922350376,0.358801378643767,0.42297284209416,0.513793381759999,0.611464731847191
1370,0.165904104463317,0.108727985867379,0.0608521501278432,0.0226209684363049,0.00227250985209641,0.00247056119173631,0.0214698577856534,0.0531595653158116,0.100645957802455,0.15691225386158,0.209945828132845,0.274319604271226,0.344186090546353,0.406239405867425,0.495697096782527,0.593093842903931
1360,0.173592541837855,0.116798890480636,0.0679785909712318,0.0273741990572049,0.00387963202505065,0.00120885568984248,0.01913230049192,0.0467184380722731,0.0954582067049863,0.14951688526211,0.199835854406881,0.263933326178551,0.329557893484692,0.389539061343139,0.477427082033662,0.574413056965296
1350,0.181579528512249,0.125394897382676,0.0757282402466756,0.0327736194340094,0.00628516039019664,0.000370720035678073,0.0169735529930829,0.0404695635008773,0.0904875168765582,0.142246961198443,0.189847940865904,0.25378760643572,0.314956572341843,0.37290689122014,0.459048880387328,0.555502664435575
